"city","state_name","id"
"Stark","Kansas","1840009885"
"Penalosa","Kansas","1840009884"
"Spivey","Kansas","1840009883"
"Satanta","Kansas","1840009882"
"Sublette","Kansas","1840009881"
"Manter","Kansas","1840009880"
"Pilot Knob","Missouri","1840009879"
"Salem","Missouri","1840009878"
"Sawyer","Kansas","1840009877"
"Preston","Kansas","1840009876"
"Morrisville","Missouri","1840009875"
"Pleasant Hope","Missouri","1840009874"
"Stockton","Missouri","1840009873"
"Longtown","Missouri","1840009872"
"Perryville","Missouri","1840009871"
"Park City","Kansas","1840009870"
"Maize","Kansas","1840009869"
"Spearville","Kansas","1840009868"
"Shawneetown","Illinois","1840009867"
"St. Robert","Missouri","1840009866"
"Richland","Missouri","1840009865"
"Redfield","Kansas","1840009864"
"Mapleton","Kansas","1840009863"
"Savonburg","Kansas","1840009862"
"Moundville","Missouri","1840009861"
"Metz","Missouri","1840009860"
"Schell City","Missouri","1840009859"
"Sheldon","Missouri","1840009858"
"Park Hills","Missouri","1840009857"
"Rose Hill","Kansas","1840009856"
"Potwin","Kansas","1840009855"
"Ste. Genevieve","Missouri","1840009854"
"St. Mary","Missouri","1840009853"
"Sesser","Illinois","1840009852"
"Orient","Illinois","1840009851"
"St. James","Missouri","1840009850"
"Rolla","Missouri","1840009849"
"Rockport","Indiana","1840009848"
"Mineral Point","Missouri","1840009847"
"Potosi","Missouri","1840009846"
"Steelville","Missouri","1840009845"
"Pinckneyville","Illinois","1840009844"
"Osceola","Missouri","1840009843"
"Lowry City","Missouri","1840009842"
"Red Bud","Illinois","1840009841"
"Sparta","Illinois","1840009840"
"Alderpoint","California","1840009839"
"Cynthiana","Indiana","1840009838"
"Lynnville","Indiana","1840009836"
"Chandler","Indiana","1840009835"
"Belle Prairie City","Illinois","1840009834"
"Seward","Kansas","1840009833"
"St. John","Kansas","1840009832"
"Radium","Kansas","1840009831"
"Stafford","Kansas","1840009830"
"Macksville","Kansas","1840009829"
"Lone Elm","Kansas","1840009828"
"Palmyra","Indiana","1840009827"
"New Middletown","Indiana","1840009826"
"New Amsterdam","Indiana","1840009825"
"Mauckport","Indiana","1840009824"
"Lanesville","Indiana","1840009823"
"Laconia","Indiana","1840009822"
"Crandall","Indiana","1840009821"
"Corydon","Indiana","1840009820"
"Milltown","Indiana","1840009819"
"Marengo","Indiana","1840009818"
"Leavenworth","Indiana","1840009817"
"Olean","Missouri","1840009816"
"Brumley","Missouri","1840009815"
"Bagnell","Missouri","1840009814"
"Passaic","Missouri","1840009813"
"Rockville","Missouri","1840009812"
"Rich Hill","Missouri","1840009811"
"Pevely","Missouri","1840009810"
"Olympian Village","Missouri","1840009809"
"Raymond","Kansas","1840009808"
"Little River","Kansas","1840009807"
"Strong City","Kansas","1840009806"
"Birdseye","Indiana","1840009805"
"Patoka","Indiana","1840009804"
"Owensville","Indiana","1840009803"
"Mackey","Indiana","1840009802"
"Princeton","Indiana","1840009801"
"Lincoln","Missouri","1840009800"
"Petersburg","Indiana","1840009799"
"Brownington","Missouri","1840009798"
"Russellville","Missouri","1840009797"
"Taos","Missouri","1840009796"
"Lohman","Missouri","1840009795"
"New Pekin","Indiana","1840009794"
"Livonia","Indiana","1840009793"
"Little York","Indiana","1840009792"
"Campbellsburg","Indiana","1840009791"
"Salem","Indiana","1840009790"
"Salem","Illinois","1840009789"
"Scottsburg","Indiana","1840009788"
"Raymore","Missouri","1840009787"
"Pleasant Hill","Missouri","1840009786"
"Peculiar","Missouri","1840009785"
"Strasburg","Missouri","1840009784"
"Olney","Illinois","1840009783"
"St. Francisville","Illinois","1840009782"
"Sumner","Illinois","1840009781"
"Scranton","Kansas","1840009780"
"Quenemo","Kansas","1840009779"
"Overbrook","Kansas","1840009778"
"Olivet","Kansas","1840009777"
"Lyndon","Kansas","1840009776"
"Lorraine","Kansas","1840009775"
"Parkerville","Kansas","1840009774"
"Norwood Court","Missouri","1840009773"
"St. Ann","Missouri","1840009771"
"Rock Hill","Missouri","1840009770"
"Richmond Heights","Missouri","1840009769"
"Pine Lawn","Missouri","1840009768"
"Darmstadt","Indiana","1840009767"
"Pretty Prairie","Kansas","1840009766"
"Plevna","Kansas","1840009765"
"Partridge","Kansas","1840009764"
"Sylvia","Kansas","1840009763"
"South Hutchinson","Kansas","1840009762"
"Severy","Kansas","1840009761"
"Madison","Kansas","1840009760"
"Sedgwick","Kansas","1840009759"
"Dale","Indiana","1840009758"
"Chrisney","Indiana","1840009757"
"Syracuse","Kansas","1840009756"
"Tell City","Indiana","1840009755"
"Osage Beach","Missouri","1840009754"
"Stoutland","Missouri","1840009753"
"Macks Creek","Missouri","1840009752"
"Linn Creek","Missouri","1840009751"
"Rozel","Kansas","1840009750"
"Prescott","Kansas","1840009749"
"Pleasanton","Kansas","1840009748"
"Parker","Kansas","1840009747"
"Pasadena Hills","Missouri","1840009746"
"Pagedale","Missouri","1840009745"
"Overland","Missouri","1840009744"
"Olivette","Missouri","1840009743"
"Sunset Hills","Missouri","1840009742"
"Shrewsbury","Missouri","1840009741"
"Maplewood","Missouri","1840009740"
"Manchester","Missouri","1840009739"
"Odon","Indiana","1840009738"
"Montgomery","Indiana","1840009737"
"Cannelburg","Indiana","1840009736"
"Crane","Indiana","1840009735"
"Loogootee","Indiana","1840009734"
"Oaktown","Indiana","1840009733"
"Monroe City","Indiana","1840009732"
"Decker","Indiana","1840009731"
"Bruceville","Indiana","1840009730"
"Brooksburg","Indiana","1840009729"
"Madison","Indiana","1840009728"
"Lupus","Missouri","1840009727"
"Patriot","Indiana","1840009726"
"Chilhowee","Missouri","1840009725"
"Sedalia","Missouri","1840009724"
"Smithton","Missouri","1840009723"
"Smolan","Kansas","1840009722"
"St. Peters","Missouri","1840009721"
"St. Paul","Missouri","1840009720"
"St. Charles","Missouri","1840009719"
"Portage Des Sioux","Missouri","1840009718"
"Oolitic","Indiana","1840009717"
"Madison","Illinois","1840009716"
"Prairie Home","Missouri","1840009714"
"Pilot Grove","Missouri","1840009713"
"Otterville","Missouri","1840009712"
"Medora","Indiana","1840009711"
"Crothersville","Indiana","1840009710"
"Brownstown","Indiana","1840009709"
"Seymour","Indiana","1840009708"
"Paradise","Kansas","1840009707"
"Luray","Kansas","1840009706"
"Lucas","Kansas","1840009705"
"Solomon","Kansas","1840009704"
"Manchester","Kansas","1840009703"
"Quinter","Kansas","1840009702"
"Park","Kansas","1840009701"
"Schoenchen","Kansas","1840009700"
"Sharon Springs","Kansas","1840009699"
"Russell Springs","Kansas","1840009698"
"Middletown","Missouri","1840009697"
"McKittrick","Missouri","1840009696"
"Newberry","Indiana","1840009695"
"Lyons","Indiana","1840009694"
"Bloomfield","Indiana","1840009693"
"Linton","Indiana","1840009692"
"Robinson","Illinois","1840009691"
"Paxico","Kansas","1840009690"
"Maple Hill","Kansas","1840009689"
"Mason","Illinois","1840009688"
"St. Elmo","Illinois","1840009687"
"Rossville","Kansas","1840009686"
"Silver Lake","Kansas","1840009685"
"Sylvan Grove","Kansas","1840009684"
"Cave","Missouri","1840009683"
"Old Monroe","Missouri","1840009682"
"Raytown","Missouri","1840009681"
"Sugar Creek","Missouri","1840009680"
"Lone Jack","Missouri","1840009679"
"McBaine","Missouri","1840009678"
"Rocheport","Missouri","1840009677"
"Louisiana","Missouri","1840009676"
"Knightsville","Indiana","1840009675"
"Clay City","Indiana","1840009674"
"Center Point","Indiana","1840009673"
"Carbon","Indiana","1840009672"
"Terre Haute","Indiana","1840009671"
"Paragon","Indiana","1840009670"
"Morgantown","Indiana","1840009669"
"Mooresville","Indiana","1840009668"
"Monrovia","Indiana","1840009667"
"Brooklyn","Indiana","1840009666"
"Clarksville","Indiana","1840009665"
"Borden","Indiana","1840009664"
"Ramona","Kansas","1840009663"
"Peabody","Kansas","1840009662"
"Tampa","Kansas","1840009661"
"Lost Springs","Kansas","1840009660"
"Lincolnville","Kansas","1840009659"
"Orleans","Indiana","1840009657"
"Rush Center","Kansas","1840009656"
"Otis","Kansas","1840009655"
"Liebenthal","Kansas","1840009654"
"Pawnee Rock","Kansas","1840009653"
"Olmitz","Kansas","1840009652"
"Susank","Kansas","1840009651"
"Syracuse","Missouri","1840009650"
"Stover","Missouri","1840009649"
"Ransom","Kansas","1840009648"
"Scott City","Kansas","1840009647"
"Linn","Missouri","1840009646"
"St. Clair","Missouri","1840009645"
"Pacific","Missouri","1840009644"
"Sullivan","Missouri","1840009643"
"Rosebud","Missouri","1840009642"
"Owensville","Missouri","1840009641"
"Richmond","Kansas","1840009640"
"Rantoul","Kansas","1840009639"
"Princeton","Kansas","1840009638"
"Pomona","Kansas","1840009637"
"Reading","Kansas","1840009636"
"Olpe","Kansas","1840009635"
"Centertown","Missouri","1840009634"
"St. Martins","Missouri","1840009633"
"Sturgeon","Missouri","1840009632"
"Merom","Indiana","1840009631"
"Dugger","Indiana","1840009630"
"Carlisle","Indiana","1840009629"
"Sullivan","Indiana","1840009628"
"Otterville","Illinois","1840009627"
"Dover","Missouri","1840009626"
"Tescott","Kansas","1840009625"
"Moores Hill","Indiana","1840009624"
"Dillsboro","Indiana","1840009623"
"Osgood","Indiana","1840009622"
"Loleta","California","1840009621"
"Milan","Indiana","1840009620"
"Martinsburg","Missouri","1840009618"
"Clifford","Indiana","1840009617"
"Mount Leonard","Missouri","1840009616"
"Malta Bend","Missouri","1840009615"
"Sweet Springs","Missouri","1840009614"
"Slater","Missouri","1840009613"
"Linwood","Kansas","1840009612"
"Perry","Kansas","1840009611"
"Ozawkie","Kansas","1840009610"
"Oskaloosa","Kansas","1840009609"
"New Point","Indiana","1840009608"
"Millhousen","Indiana","1840009607"
"Pleasant Valley","Missouri","1840009606"
"Smithville","Missouri","1840009605"
"Roodhouse","Illinois","1840009604"
"Nilwood","Illinois","1840009603"
"Staunton","Illinois","1840009602"
"Litchfield","Illinois","1840009601"
"Richmond","Missouri","1840009600"
"Orrick","Missouri","1840009599"
"Oldenburg","Indiana","1840009598"
"Mount Carmel","Indiana","1840009597"
"Laurel","Indiana","1840009596"
"Cedar Grove","Indiana","1840009595"
"Brookville","Indiana","1840009594"
"Riverside","Missouri","1840009593"
"Platte Woods","Missouri","1840009592"
"Platte City","Missouri","1840009591"
"Parkville","Missouri","1840009590"
"St. Marys","Kansas","1840009589"
"St. George","Kansas","1840009588"
"Onaga","Kansas","1840009587"
"Olsburg","Kansas","1840009586"
"Louisville","Kansas","1840009585"
"Riley","Kansas","1840009584"
"Randolph","Kansas","1840009583"
"Scottsville","Kansas","1840009582"
"Simpson","Kansas","1840009581"
"Longford","Kansas","1840009580"
"Selden","Kansas","1840009579"
"Portis","Kansas","1840009578"
"Rexford","Kansas","1840009577"
"Plainville","Kansas","1840009576"
"Palco","Kansas","1840009575"
"Stockton","Kansas","1840009574"
"Springboro","Ohio","1840009573"
"Oxford","Ohio","1840009572"
"Bethany","Indiana","1840009571"
"New Whiteland","Indiana","1840009570"
"Bargersville","Indiana","1840009569"
"Shelbyville","Illinois","1840009568"
"Soldier","Kansas","1840009567"
"Logan","Ohio","1840009566"
"Paris","Missouri","1840009565"
"Madison","Missouri","1840009564"
"Perry","Missouri","1840009563"
"Morristown","Indiana","1840009562"
"Shelbyville","Indiana","1840009561"
"Dalton","Missouri","1840009560"
"Salisbury","Missouri","1840009559"
"Eureka","California","1840009558"
"Plattsburg","Missouri","1840009557"
"Polo","Missouri","1840009556"
"Naples","Illinois","1840009555"
"Carthage","Indiana","1840009554"
"Fortuna","California","1840009553"
"Sullivan","Illinois","1840009552"
"Lewis and Clark Village","Missouri","1840009551"
"De Kalb","Missouri","1840009550"
"St. Joseph","Missouri","1840009549"
"Pana","Illinois","1840009548"
"Taylorville","Illinois","1840009547"
"New Canton","Illinois","1840009546"
"Pittsfield","Illinois","1840009545"
"Cloverdale","Indiana","1840009544"
"Bainbridge","Indiana","1840009543"
"Paris","Illinois","1840009542"
"North Salem","Indiana","1840009541"
"Lizton","Indiana","1840009540"
"Danville","Indiana","1840009539"
"Coatesville","Indiana","1840009538"
"Clayton","Indiana","1840009537"
"Brownsburg","Indiana","1840009536"
"Avon","Indiana","1840009535"
"North Crows Nest","Indiana","1840009534"
"Meridian Hills","Indiana","1840009533"
"Cumberland","Indiana","1840009532"
"Crows Nest","Indiana","1840009531"
"Clermont","Indiana","1840009530"
"Southport","Indiana","1840009529"
"Pickerington","Ohio","1840009528"
"New Palestine","Indiana","1840009527"
"McCordsville","Indiana","1840009526"
"Palmyra","Missouri","1840009525"
"Montezuma","Indiana","1840009524"
"Mecca","Indiana","1840009523"
"Marshall","Indiana","1840009522"
"Bloomingdale","Indiana","1840009521"
"Shelbyville","Missouri","1840009520"
"Shelbina","Missouri","1840009519"
"Ludlow","Missouri","1840009518"
"Springfield","Illinois","1840009517"
"Severance","Kansas","1840009516"
"Oneida","Kansas","1840009515"
"Robinson","Kansas","1840009514"
"Reserve","Kansas","1840009513"
"Powhattan","Kansas","1840009512"
"Summerfield","Kansas","1840009511"
"Prairie View","Kansas","1840009510"
"Speed","Kansas","1840009509"
"Long Island","Kansas","1840009508"
"Logan","Kansas","1840009507"
"Palmer","Kansas","1840009506"
"Mahaska","Kansas","1840009505"
"Linn","Kansas","1840009504"
"Scandia","Kansas","1840009503"
"Republic","Kansas","1840009502"
"Smith Center","Kansas","1840009501"
"Randall","Kansas","1840009500"
"Mankato","Kansas","1840009499"
"St. Francis","Kansas","1840009498"
"Mount Auburn","Indiana","1840009497"
"Milton","Indiana","1840009496"
"Dublin","Indiana","1840009495"
"Centerville","Indiana","1840009494"
"Cambridge City","Indiana","1840009493"
"Boston","Indiana","1840009492"
"Osborn","Missouri","1840009490"
"Stewartsville","Missouri","1840009489"
"Purdin","Missouri","1840009488"
"Linneus","Missouri","1840009487"
"Macon","Missouri","1840009486"
"Macon","Illinois","1840009485"
"Mount Summit","Indiana","1840009484"
"Mooreland","Indiana","1840009483"
"Middletown","Indiana","1840009482"
"Lewisville","Indiana","1840009481"
"Knightstown","Indiana","1840009480"
"Cadiz","Indiana","1840009479"
"Blountsville","Indiana","1840009478"
"Savannah","Missouri","1840009477"
"Rosendale","Missouri","1840009476"
"Rea","Missouri","1840009475"
"Pattonsburg","Missouri","1840009474"
"Reynoldsburg","Ohio","1840009473"
"Newport","Indiana","1840009472"
"Dana","Indiana","1840009471"
"Cayuga","Indiana","1840009470"
"Petersburg","Illinois","1840009469"
"St. Clairsville","Ohio","1840009468"
"Piqua","Ohio","1840009467"
"Quincy","Illinois","1840009466"
"New Ross","Indiana","1840009465"
"New Richmond","Indiana","1840009464"
"New Market","Indiana","1840009463"
"Linden","Indiana","1840009462"
"Ladoga","Indiana","1840009461"
"Darlington","Indiana","1840009460"
"Cicero","Indiana","1840009459"
"Lewistown","Missouri","1840009458"
"Corning","Missouri","1840009457"
"Oregon","Missouri","1840009456"
"Maitland","Missouri","1840009455"
"Pawnee City","Nebraska","1840009454"
"Spickard","Missouri","1840009453"
"Rushville","Illinois","1840009452"
"Parker City","Indiana","1840009451"
"Modoc","Indiana","1840009450"
"Lynn","Indiana","1840009449"
"Losantville","Indiana","1840009448"
"Lincoln","Illinois","1840009447"
"Superior","Nebraska","1840009446"
"Red Cloud","Nebraska","1840009445"
"Newtown","Indiana","1840009444"
"Mellott","Indiana","1840009443"
"Daleville","Indiana","1840009442"
"Orestes","Indiana","1840009441"
"Markleville","Indiana","1840009440"
"Lapel","Indiana","1840009439"
"Country Club Heights","Indiana","1840009438"
"Chesterfield","Indiana","1840009437"
"Stanberry","Missouri","1840009436"
"Newtown","Missouri","1840009435"
"Mulberry","Indiana","1840009434"
"Michigantown","Indiana","1840009433"
"Kirklin","Indiana","1840009432"
"Colfax","Indiana","1840009431"
"Powell","Ohio","1840009430"
"Sidney","Ohio","1840009429"
"Tecumseh","Nebraska","1840009428"
"Peru","Nebraska","1840009427"
"Dayton","Indiana","1840009426"
"Clarks Hill","Indiana","1840009425"
"Battle Ground","Indiana","1840009424"
"Bryant","Indiana","1840009423"
"Arcata","California","1840009422"
"Mount Moriah","Missouri","1840009421"
"Ridgeway","Missouri","1840009420"
"Conception Junction","Missouri","1840009419"
"Parnell","Missouri","1840009418"
"Skidmore","Missouri","1840009417"
"Mercer","Missouri","1840009416"
"Princeton","Missouri","1840009415"
"Rock Port","Missouri","1840009414"
"Tarkio","Missouri","1840009413"
"Queen City","Missouri","1840009412"
"Macomb","Illinois","1840009411"
"Bentley","Illinois","1840009410"
"Matthews","Indiana","1840009409"
"St. Marys","Ohio","1840009408"
"Camden","Indiana","1840009407"
"Burlington","Indiana","1840009406"
"Otterbein","Indiana","1840009404"
"Boswell","Indiana","1840009403"
"Pekin","Illinois","1840009402"
"Normal","Illinois","1840009401"
"Syracuse","Nebraska","1840009400"
"St. Paul","Iowa","1840009399"
"Rathbun","Iowa","1840009398"
"Plano","Iowa","1840009397"
"Promise City","Iowa","1840009396"
"Seymour","Iowa","1840009395"
"Lineville","Iowa","1840009394"
"Pleasanton","Iowa","1840009393"
"Redding","Iowa","1840009392"
"Maloy","Iowa","1840009391"
"Pulaski","Iowa","1840009390"
"Stockport","Iowa","1840009389"
"Sharpsburg","Iowa","1840009388"
"Shenandoah","Iowa","1840009387"
"Shambaugh","Iowa","1840009386"
"Riverton","Iowa","1840009385"
"Randolph","Iowa","1840009384"
"Sidney","Iowa","1840009383"
"Onward","Indiana","1840009382"
"Monon","Indiana","1840009380"
"Chalmers","Indiana","1840009379"
"Burnettsville","Indiana","1840009378"
"Brookston","Indiana","1840009377"
"Ossian","Indiana","1840009376"
"Monroe","Indiana","1840009375"
"Salem","Ohio","1840009374"
"Peoria","Illinois","1840009373"
"Rittman","Ohio","1840009372"
"Orrville","Ohio","1840009371"
"Ontario","Ohio","1840009370"
"Shelby","Ohio","1840009369"
"Paxton","Illinois","1840009368"
"Macy","Indiana","1840009367"
"Denver","Indiana","1840009366"
"Converse","Indiana","1840009365"
"Bunker Hill","Indiana","1840009364"
"Peru","Indiana","1840009363"
"Mount Etna","Indiana","1840009362"
"Markle","Indiana","1840009361"
"North Manchester","Indiana","1840009360"
"Weott","California","1840009359"
"La Fontaine","Indiana","1840009358"
"Lincoln","Nebraska","1840009357"
"Seward","Nebraska","1840009356"
"Plattsmouth","Nebraska","1840009355"
"Louisville","Nebraska","1840009354"
"Chatsworth","Illinois","1840009353"
"Pontiac","Illinois","1840009352"
"Oneida","Illinois","1840009351"
"Thayer","Iowa","1840009350"
"Shannon City","Iowa","1840009349"
"Lorimor","Iowa","1840009348"
"Prescott","Iowa","1840009347"
"Red Oak","Iowa","1840009346"
"Stanton","Iowa","1840009345"
"Pacific Junction","Iowa","1840009344"
"Silver City","Iowa","1840009343"
"Lovilia","Iowa","1840009342"
"Russell","Iowa","1840009341"
"Lucas","Iowa","1840009340"
"Ottumwa","Iowa","1840009339"
"Salem","Iowa","1840009338"
"Rome","Iowa","1840009337"
"Olds","Iowa","1840009336"
"Pleasant Plain","Iowa","1840009335"
"Packwood","Iowa","1840009334"
"Maharishi Vedic City","Iowa","1840009333"
"Lockridge","Iowa","1840009332"
"Monterey","Indiana","1840009331"
"Medaryville","Indiana","1840009330"
"Rochester","Indiana","1840009329"
"Papillion","Nebraska","1840009328"
"Springfield","Nebraska","1840009327"
"Mount Ayr","Indiana","1840009326"
"Morocco","Indiana","1840009325"
"Brook","Indiana","1840009324"
"Monroeville","Indiana","1840009323"
"Leo-Cedarville","Indiana","1840009322"
"Scotia","California","1840009321"
"Rensselaer","Indiana","1840009320"
"Larwill","Indiana","1840009319"
"Churubusco","Indiana","1840009318"
"Ravenna","Ohio","1840009317"
"Ralston","Nebraska","1840009316"
"Omaha","Nebraska","1840009315"
"Loup City","Nebraska","1840009314"
"St. Paul","Nebraska","1840009313"
"Osceola","Nebraska","1840009312"
"Stromsburg","Nebraska","1840009311"
"North Judson","Indiana","1840009310"
"Sidney","Nebraska","1840009309"
"North Webster","Indiana","1840009308"
"Milford","Indiana","1840009307"
"Mentone","Indiana","1840009306"
"Leesburg","Indiana","1840009305"
"Claypool","Indiana","1840009304"
"Burket","Indiana","1840009303"
"La Paz","Indiana","1840009302"
"Culver","Indiana","1840009301"
"Bremen","Indiana","1840009300"
"Bourbon","Indiana","1840009299"
"Miranda","California","1840009298"
"Orient","Iowa","1840009297"
"Stuart","Iowa","1840009296"
"Macedonia","Iowa","1840009295"
"Pleasantville","Iowa","1840009294"
"Pella","Iowa","1840009293"
"Swan","Iowa","1840009292"
"Rose Hill","Iowa","1840009291"
"St. Charles","Iowa","1840009290"
"Patterson","Iowa","1840009289"
"Macksburg","Iowa","1840009288"
"Richland","Iowa","1840009287"
"Ollie","Iowa","1840009286"
"South English","Iowa","1840009285"
"Sigourney","Iowa","1840009284"
"Sandyville","Iowa","1840009283"
"St. Marys","Iowa","1840009282"
"Spring Hill","Iowa","1840009281"
"Riverside","Iowa","1840009280"
"Cromwell","Indiana","1840009279"
"Ligonier","Indiana","1840009278"
"Corunna","Indiana","1840009277"
"Princeton","Illinois","1840009276"
"Spring Valley","Illinois","1840009275"
"Stockton","Iowa","1840009274"
"Peru","Illinois","1840009273"
"Ottawa","Illinois","1840009272"
"Streator","Illinois","1840009271"
"Ogden Dunes","Indiana","1840009270"
"Kouts","Indiana","1840009269"
"Dune Acres","Indiana","1840009268"
"Chesterton","Indiana","1840009267"
"Burns Harbor","Indiana","1840009266"
"Beverly Shores","Indiana","1840009265"
"Portage","Indiana","1840009264"
"New Chicago","Indiana","1840009263"
"Munster","Indiana","1840009262"
"Merrillville","Indiana","1840009261"
"Lowell","Indiana","1840009260"
"Cedar Lake","Indiana","1840009259"
"Plano","Illinois","1840009258"
"Port Clinton","Ohio","1840009257"
"Lockport","Illinois","1840009256"
"Sylvania","Ohio","1840009255"
"Ord","Nebraska","1840009254"
"Sargent","Nebraska","1840009253"
"Schuyler","Nebraska","1840009252"
"Garberville","California","1840009251"
"Orland","Indiana","1840009250"
"Clear Lake","Indiana","1840009249"
"Michiana Shores","Indiana","1840009248"
"La Crosse","Indiana","1840009247"
"Kingsford Heights","Indiana","1840009246"
"Osceola","Indiana","1840009245"
"North Liberty","Indiana","1840009244"
"New Carlisle","Indiana","1840009243"
"Lakeville","Indiana","1840009242"
"South Bend","Indiana","1840009241"
"Millersburg","Indiana","1840009240"
"Middlebury","Indiana","1840009239"
"Bristol","Indiana","1840009238"
"Riverdale","Iowa","1840009237"
"Princeton","Iowa","1840009236"
"Panorama Park","Iowa","1840009235"
"Long Grove","Iowa","1840009234"
"Rock Island","Illinois","1840009233"
"Silvis","Illinois","1840009232"
"Oxford","Iowa","1840009231"
"Swisher","Iowa","1840009230"
"Solon","Iowa","1840009229"
"Shueyville","Iowa","1840009228"
"Lone Tree","Iowa","1840009227"
"Panora","Iowa","1840009226"
"Reasnor","Iowa","1840009225"
"Prairie City","Iowa","1840009224"
"Sully","Iowa","1840009223"
"Lynnville","Iowa","1840009222"
"Runnells","Iowa","1840009221"
"Polk City","Iowa","1840009220"
"Pleasant Hill","Iowa","1840009219"
"Searsboro","Iowa","1840009218"
"Malcom","Iowa","1840009217"
"Portsmouth","Iowa","1840009216"
"Panama","Iowa","1840009215"
"Tennant","Iowa","1840009214"
"Shelby","Iowa","1840009213"
"Redfield","Iowa","1840009212"
"Perry","Iowa","1840009211"
"Linden","Iowa","1840009210"
"Parnell","Iowa","1840009209"
"Pisgah","Iowa","1840009208"
"Persia","Iowa","1840009207"
"Magnolia","Iowa","1840009206"
"Logan","Iowa","1840009205"
"Little Sioux","Iowa","1840009204"
"St. Edward","Nebraska","1840009203"
"Rock Falls","Illinois","1840009202"
"Prophetstown","Illinois","1840009201"
"Sterling","Illinois","1840009200"
"Stanwood","Iowa","1840009199"
"Lowden","Iowa","1840009198"
"Scottsbluff","Nebraska","1840009197"
"Oshkosh","Nebraska","1840009196"
"Low Moor","Iowa","1840009195"
"Lost Nation","Iowa","1840009194"
"Lyons","Nebraska","1840009193"
"Stanton","Nebraska","1840009192"
"Madison","Nebraska","1840009191"
"St. Charles","Illinois","1840009190"
"Cortland","Illinois","1840009189"
"Sandwich","Illinois","1840009188"
"Sycamore","Illinois","1840009187"
"Cicero","Illinois","1840009186"
"Rolling Meadows","Illinois","1840009185"
"Prospect Heights","Illinois","1840009184"
"Park Ridge","Illinois","1840009183"
"Palos Hills","Illinois","1840009182"
"Palos Heights","Illinois","1840009181"
"Savanna","Illinois","1840009180"
"Rochelle","Illinois","1840009179"
"Polo","Illinois","1840009178"
"Oregon","Illinois","1840009177"
"Roland","Iowa","1840009176"
"Story City","Iowa","1840009175"
"Slater","Iowa","1840009174"
"Sheldahl","Iowa","1840009173"
"Scranton","Iowa","1840009172"
"Rippey","Iowa","1840009171"
"Paton","Iowa","1840009170"
"Pilot Mound","Iowa","1840009169"
"Madrid","Iowa","1840009168"
"Luther","Iowa","1840009167"
"Schleswig","Iowa","1840009166"
"Ricketts","Iowa","1840009165"
"Manilla","Iowa","1840009164"
"Ralston","Iowa","1840009163"
"Templeton","Iowa","1840009162"
"Lidderdale","Iowa","1840009161"
"St. Anthony","Iowa","1840009160"
"Rhodes","Iowa","1840009159"
"State Center","Iowa","1840009158"
"Liscomb","Iowa","1840009157"
"Rodney","Iowa","1840009156"
"Soldier","Iowa","1840009155"
"Mapleton","Iowa","1840009154"
"Oxford Junction","Iowa","1840009153"
"Onslow","Iowa","1840009152"
"Olin","Iowa","1840009151"
"Tama","Iowa","1840009150"
"Lincoln","Iowa","1840009149"
"Robins","Iowa","1840009148"
"Prairieburg","Iowa","1840009147"
"Palo","Iowa","1840009146"
"Springville","Iowa","1840009145"
"Lisbon","Iowa","1840009144"
"Luzerne","Iowa","1840009143"
"St. Donatus","Iowa","1840009142"
"Sabula","Iowa","1840009141"
"Preston","Iowa","1840009140"
"Springbrook","Iowa","1840009139"
"Spragueville","Iowa","1840009138"
"Maquoketa","Iowa","1840009137"
"Plainview","Nebraska","1840009136"
"Pierce","Nebraska","1840009135"
"Osmond","Nebraska","1840009134"
"Park City","Illinois","1840009133"
"Rockford","Illinois","1840009132"
"South Beloit","Illinois","1840009131"
"Loves Park","Illinois","1840009130"
"South Sioux City","Nebraska","1840009129"
"Reinbeck","Iowa","1840009128"
"Stout","Iowa","1840009127"
"Radcliffe","Iowa","1840009126"
"Owasa","Iowa","1840009125"
"Steamboat Rock","Iowa","1840009124"
"Randall","Iowa","1840009123"
"Stratford","Iowa","1840009122"
"Stanhope","Iowa","1840009121"
"Rockwell City","Iowa","1840009120"
"Rinard","Iowa","1840009119"
"Pomeroy","Iowa","1840009118"
"Somers","Iowa","1840009117"
"Manson","Iowa","1840009116"
"Lohrville","Iowa","1840009115"
"Schaller","Iowa","1840009114"
"Sac City","Iowa","1840009113"
"Lytton","Iowa","1840009112"
"Sergeant Bluff","Iowa","1840009111"
"Salix","Iowa","1840009110"
"Pierson","Iowa","1840009109"
"Oto","Iowa","1840009108"
"Smithland","Iowa","1840009107"
"Sloan","Iowa","1840009106"
"Raymond","Iowa","1840009105"
"Rowley","Iowa","1840009104"
"Quasqueton","Iowa","1840009103"
"Stanley","Iowa","1840009102"
"Otho","Iowa","1840009101"
"Ryan","Iowa","1840009100"
"Manchester","Iowa","1840009099"
"Sageville","Iowa","1840009098"
"Rickardsville","Iowa","1840009097"
"Peosta","Iowa","1840009096"
"Sherrill","Iowa","1840009095"
"Luxemburg","Iowa","1840009094"
"Long Pine","Nebraska","1840009093"
"Randolph","Nebraska","1840009092"
"Readlyn","Iowa","1840009090"
"Plainfield","Iowa","1840009089"
"Parkersburg","Iowa","1840009088"
"Shell Rock","Iowa","1840009087"
"Popejoy","Iowa","1840009086"
"Rutland","Iowa","1840009085"
"Renwick","Iowa","1840009084"
"Ottosen","Iowa","1840009082"
